0.0
0.0
10.6
2.6
0.5
10.1
6.1
0.4
1.2
0.1
10.6
6.9
5.7
10.0
0.0
0.0
7.4
3.3
1.0
0.3
9.5
0.5
0.0
3.7
0.0
1.6
0.0
0.0
